payment_year,diagnosis_code,age_at_diag_min,age_at_diag_max,age_last_min,age_last_max,sex,hhs_hcc
2023,B5741,NA,NA,NA,NA,NA,3
2023,B5742,NA,NA,NA,NA,NA,3
2023,B582,NA,NA,NA,NA,NA,6
2023,B583,NA,NA,NA,NA,NA,6
2023,B5881,NA,NA,NA,NA,NA,135
2023,B59,NA,NA,NA,NA,NA,6
2023,B6011,NA,NA,NA,NA,NA,3
2023,B664,NA,NA,NA,NA,NA,163
2023,B671,NA,NA,NA,NA,NA,163
2023,B9735,NA,NA,NA,NA,NA,1
2023,C01,NA,NA,NA,NA,NA,11
2023,C020,NA,NA,NA,NA,NA,11
2023,C021,NA,NA,NA,NA,NA,11
2023,C022,NA,NA,NA,NA,NA,11
2023,C023,NA,NA,NA,NA,NA,11
2023,C024,NA,NA,NA,NA,NA,11
2023,C028,NA,NA,NA,NA,NA,11
2023,C029,NA,NA,NA,NA,NA,11
2023,C030,NA,NA,NA,NA,NA,11
2023,C031,NA,NA,NA,NA,NA,11
2023,C039,NA,NA,NA,NA,NA,11
2023,C040,NA,NA,NA,NA,NA,11
2023,C041,NA,NA,NA,NA,NA,11
2023,C048,NA,NA,NA,NA,NA,11
2023,C049,NA,NA,NA,NA,NA,11
2023,C050,NA,NA,NA,NA,NA,11
2023,C051,NA,NA,NA,NA,NA,11
2023,C052,NA,NA,NA,NA,NA,11
2023,C058,NA,NA,NA,NA,NA,11
2023,C059,NA,NA,NA,NA,NA,11
2023,C060,NA,NA,NA,NA,NA,11
2023,C061,NA,NA,NA,NA,NA,11
2023,C062,NA,NA,NA,NA,NA,11
2023,C0680,NA,NA,NA,NA,NA,11
2023,C0689,NA,NA,NA,NA,NA,11
2023,C069,NA,NA,NA,NA,NA,11
2023,C07,NA,NA,NA,NA,NA,11
2023,C080,NA,NA,NA,NA,NA,11
2023,C081,NA,NA,NA,NA,NA,11
2023,C089,NA,NA,NA,NA,NA,11
2023,C090,NA,NA,NA,NA,NA,11
2023,C091,NA,NA,NA,NA,NA,11
2023,C098,NA,NA,NA,NA,NA,11
2023,C099,NA,NA,NA,NA,NA,11
2023,C100,NA,NA,NA,NA,NA,11
2023,C101,NA,NA,NA,NA,NA,11
2023,C102,NA,NA,NA,NA,NA,11
2023,C103,NA,NA,NA,NA,NA,11
2023,C104,NA,NA,NA,NA,NA,11
2023,C108,NA,NA,NA,NA,NA,11
2023,C109,NA,NA,NA,NA,NA,11
2023,C110,NA,NA,NA,NA,NA,11
2023,C111,NA,NA,NA,NA,NA,11
2023,C112,NA,NA,NA,NA,NA,11
2023,C113,NA,NA,NA,NA,NA,11
2023,C118,NA,NA,NA,NA,NA,11
2023,C119,NA,NA,NA,NA,NA,11
2023,C12,NA,NA,NA,NA,NA,11
2023,C130,NA,NA,NA,NA,NA,11
2023,C131,NA,NA,NA,NA,NA,11
2023,C132,NA,NA,NA,NA,NA,11
2023,C138,NA,NA,NA,NA,NA,11
2023,C139,NA,NA,NA,NA,NA,11
2023,C140,NA,NA,NA,NA,NA,11
2023,C142,NA,NA,NA,NA,NA,11
2023,C148,NA,NA,NA,NA,NA,11
2023,C153,NA,NA,NA,NA,NA,9
2023,C154,NA,NA,NA,NA,NA,9
2023,C155,NA,NA,NA,NA,NA,9
2023,C158,NA,NA,NA,NA,NA,9
2023,C159,NA,NA,NA,NA,NA,9
2023,C160,NA,NA,NA,NA,NA,9
2023,C161,NA,NA,NA,NA,NA,9
2023,C162,NA,NA,NA,NA,NA,9
2023,C163,NA,NA,NA,NA,NA,9
2023,C164,NA,NA,NA,NA,NA,9
2023,C165,NA,NA,NA,NA,NA,9
2023,C166,NA,NA,NA,NA,NA,9
2023,C168,NA,NA,NA,NA,NA,9
2023,C169,NA,NA,NA,NA,NA,9
2023,C170,NA,NA,NA,NA,NA,9
2023,C171,NA,NA,NA,NA,NA,9
2023,C172,NA,NA,NA,NA,NA,9
2023,C173,NA,NA,NA,NA,NA,9
2023,C178,NA,NA,NA,NA,NA,9
2023,C179,NA,NA,NA,NA,NA,9
2023,C180,NA,NA,NA,NA,NA,11
2023,C181,NA,NA,NA,NA,NA,11
2023,C182,NA,NA,NA,NA,NA,11
2023,C183,NA,NA,NA,NA,NA,11
2023,C184,NA,NA,NA,NA,NA,11
2023,C185,NA,NA,NA,NA,NA,11
2023,C186,NA,NA,NA,NA,NA,11
2023,C187,NA,NA,NA,NA,NA,11
2023,C188,NA,NA,NA,NA,NA,11
2023,C189,NA,NA,NA,NA,NA,11
2023,C19,NA,NA,NA,NA,NA,11
2023,C20,NA,NA,NA,NA,NA,11
2023,C210,NA,NA,NA,NA,NA,11
2023,C211,NA,NA,NA,NA,NA,11
2023,C212,NA,NA,NA,NA,NA,11
2023,C218,NA,NA,NA,NA,NA,11
2023,C220,NA,NA,NA,NA,NA,9
2023,C221,NA,NA,NA,NA,NA,9
2023,C222,NA,NA,NA,NA,NA,9
2023,C223,NA,NA,NA,NA,NA,9
2023,C224,NA,NA,NA,NA,NA,9
2023,C227,NA,NA,NA,NA,NA,9
2023,C228,NA,NA,NA,NA,NA,9
2023,C229,NA,NA,NA,NA,NA,9
2023,C23,NA,NA,NA,NA,NA,9
2023,C240,NA,NA,NA,NA,NA,9
2023,C241,NA,NA,NA,NA,NA,9
2023,C248,NA,NA,NA,NA,NA,9
2023,C249,NA,NA,NA,NA,NA,9
2023,C250,NA,NA,NA,NA,NA,9
2023,C251,NA,NA,NA,NA,NA,9
2023,C252,NA,NA,NA,NA,NA,9
2023,C253,NA,NA,NA,NA,NA,9
2023,C254,NA,NA,NA,NA,NA,9
2023,C257,NA,NA,NA,NA,NA,9
2023,C258,NA,NA,NA,NA,NA,9
2023,C259,NA,NA,NA,NA,NA,9
2023,C260,NA,NA,NA,NA,NA,11
2023,C261,NA,NA,NA,NA,NA,11
2023,C269,NA,NA,NA,NA,NA,11
2023,C300,NA,NA,NA,NA,NA,11
2023,C301,NA,NA,NA,NA,NA,11
2023,C310,NA,NA,NA,NA,NA,11
2023,C311,NA,NA,NA,NA,NA,11
2023,C312,NA,NA,NA,NA,NA,11
2023,C313,NA,NA,NA,NA,NA,11
2023,C318,NA,NA,NA,NA,NA,11
2023,C319,NA,NA,NA,NA,NA,11
2023,C320,NA,NA,NA,NA,NA,11
2023,C321,NA,NA,NA,NA,NA,11
2023,C322,NA,NA,NA,NA,NA,11
2023,C323,NA,NA,NA,NA,NA,11
2023,C328,NA,NA,NA,NA,NA,11
2023,C329,NA,NA,NA,NA,NA,11
2023,C33,NA,NA,NA,NA,NA,9
2023,C3400,NA,NA,NA,NA,NA,9
2023,C3401,NA,NA,NA,NA,NA,9
2023,C3402,NA,NA,NA,NA,NA,9
2023,C3410,NA,NA,NA,NA,NA,9
2023,C3411,NA,NA,NA,NA,NA,9
2023,C3412,NA,NA,NA,NA,NA,9
2023,C342,NA,NA,NA,NA,NA,9
2023,C3430,NA,NA,NA,NA,NA,9
2023,C3431,NA,NA,NA,NA,NA,9
2023,C3432,NA,NA,NA,NA,NA,9
2023,C3480,NA,NA,NA,NA,NA,9
2023,C3481,NA,NA,NA,NA,NA,9
2023,C3482,NA,NA,NA,NA,NA,9
2023,C3490,NA,NA,NA,NA,NA,9
2023,C3491,NA,NA,NA,NA,NA,9
2023,C3492,NA,NA,NA,NA,NA,9
2023,C37,NA,NA,NA,NA,NA,11
2023,C380,NA,NA,NA,NA,NA,10
2023,C381,NA,NA,NA,NA,NA,11
2023,C382,NA,NA,NA,NA,NA,11
2023,C383,NA,NA,NA,NA,NA,11
2023,C384,NA,NA,NA,NA,NA,9
2023,C388,NA,NA,NA,NA,NA,11
2023,C390,NA,NA,NA,NA,NA,11
2023,C399,NA,NA,NA,NA,NA,11
2023,C4000,NA,NA,NA,NA,NA,10
2023,C4001,NA,NA,NA,NA,NA,10
2023,C4002,NA,NA,NA,NA,NA,10
2023,C4010,NA,NA,NA,NA,NA,10
2023,C4011,NA,NA,NA,NA,NA,10
2023,C4012,NA,NA,NA,NA,NA,10
2023,C4020,NA,NA,NA,NA,NA,10
2023,C4021,NA,NA,NA,NA,NA,10
2023,C4022,NA,NA,NA,NA,NA,10
2023,C4030,NA,NA,NA,NA,NA,10
2023,C4031,NA,NA,NA,NA,NA,10
2023,C4032,NA,NA,NA,NA,NA,10
2023,C4080,NA,NA,NA,NA,NA,10
2023,C4081,NA,NA,NA,NA,NA,10
2023,C4082,NA,NA,NA,NA,NA,10
2023,C4090,NA,NA,NA,NA,NA,10
2023,C4091,NA,NA,NA,NA,NA,10
2023,C4092,NA,NA,NA,NA,NA,10
2023,C410,NA,NA,NA,NA,NA,10
2023,C411,NA,NA,NA,NA,NA,10
2023,C412,NA,NA,NA,NA,NA,10
2023,C413,NA,NA,NA,NA,NA,10
2023,C414,NA,NA,NA,NA,NA,10
2023,C419,NA,NA,NA,NA,NA,10
2023,C430,NA,NA,NA,NA,NA,13
2023,C4310,NA,NA,NA,NA,NA,13
2023,C43111,NA,NA,NA,NA,NA,13
2023,C43112,NA,NA,NA,NA,NA,13
2023,C43121,NA,NA,NA,NA,NA,13
2023,C43122,NA,NA,NA,NA,NA,13
2023,C4320,NA,NA,NA,NA,NA,13
2023,C4321,NA,NA,NA,NA,NA,13
2023,C4322,NA,NA,NA,NA,NA,13
2023,C4330,NA,NA,NA,NA,NA,13
2023,C4331,NA,NA,NA,NA,NA,13
2023,C4339,NA,NA,NA,NA,NA,13
2023,C434,NA,NA,NA,NA,NA,13
2023,C4351,NA,NA,NA,NA,NA,13
2023,C4352,NA,NA,NA,NA,NA,13
2023,C4359,NA,NA,NA,NA,NA,13
2023,C4360,NA,NA,NA,NA,NA,13
2023,C4361,NA,NA,NA,NA,NA,13
2023,C4362,NA,NA,NA,NA,NA,13
2023,C4370,NA,NA,NA,NA,NA,13
2023,C4371,NA,NA,NA,NA,NA,13
2023,C4372,NA,NA,NA,NA,NA,13
2023,C438,NA,NA,NA,NA,NA,13
2023,C439,NA,NA,NA,NA,NA,13
2023,C450,NA,NA,NA,NA,NA,9
2023,C451,NA,NA,NA,NA,NA,9
2023,C452,NA,NA,NA,NA,NA,9
2023,C457,NA,NA,NA,NA,NA,9
2023,C459,NA,NA,NA,NA,NA,9
2023,C460,NA,NA,NA,NA,NA,10
2023,C461,NA,NA,NA,NA,NA,10
2023,C462,NA,NA,NA,NA,NA,10
2023,C463,NA,NA,NA,NA,NA,10
2023,C464,NA,NA,NA,NA,NA,10
2023,C4650,NA,NA,NA,NA,NA,10
2023,C4651,NA,NA,NA,NA,NA,10
2023,C4652,NA,NA,NA,NA,NA,10
2023,C467,NA,NA,NA,NA,NA,10
2023,C469,NA,NA,NA,NA,NA,10
2023,C470,NA,NA,NA,NA,NA,10
2023,C4710,NA,NA,NA,NA,NA,10
2023,C4711,NA,NA,NA,NA,NA,10
2023,C4712,NA,NA,NA,NA,NA,10
2023,C4720,NA,NA,NA,NA,NA,10
2023,C4721,NA,NA,NA,NA,NA,10
2023,C4722,NA,NA,NA,NA,NA,10
2023,C473,NA,NA,NA,NA,NA,10
2023,C474,NA,NA,NA,NA,NA,10
2023,C475,NA,NA,NA,NA,NA,10
2023,C476,NA,NA,NA,NA,NA,10
2023,C478,NA,NA,NA,NA,NA,10
2023,C479,NA,NA,NA,NA,NA,10
2023,C480,NA,NA,NA,NA,NA,9
2023,C481,NA,NA,NA,NA,NA,9
2023,C482,NA,NA,NA,NA,NA,9
2023,C488,NA,NA,NA,NA,NA,9
2023,C490,NA,NA,NA,NA,NA,10
2023,C4910,NA,NA,NA,NA,NA,10
2023,C4911,NA,NA,NA,NA,NA,10
2023,C4912,NA,NA,NA,NA,NA,10
2023,C4920,NA,NA,NA,NA,NA,10
2023,C4921,NA,NA,NA,NA,NA,10
2023,C4922,NA,NA,NA,NA,NA,10
2023,C493,NA,NA,NA,NA,NA,10
2023,C494,NA,NA,NA,NA,NA,10
2023,C495,NA,NA,NA,NA,NA,10
2023,C496,NA,NA,NA,NA,NA,10
2023,C498,NA,NA,NA,NA,NA,10
2023,C499,NA,NA,NA,NA,NA,10
2023,C49A0,NA,NA,NA,NA,NA,10
2023,C49A1,NA,NA,NA,NA,NA,10
2023,C49A2,NA,NA,NA,NA,NA,10
2023,C49A3,NA,NA,NA,NA,NA,10
2023,C49A4,NA,NA,NA,NA,NA,10
2023,C49A5,NA,NA,NA,NA,NA,10
2023,C49A9,NA,NA,NA,NA,NA,10
2023,C4A0,NA,NA,NA,NA,NA,12
2023,C4A10,NA,NA,NA,NA,NA,12
2023,C4A111,NA,NA,NA,NA,NA,12
2023,C4A112,NA,NA,NA,NA,NA,12
2023,C4A121,NA,NA,NA,NA,NA,12
2023,C4A122,NA,NA,NA,NA,NA,12
2023,C4A20,NA,NA,NA,NA,NA,12
2023,C4A21,NA,NA,NA,NA,NA,12
2023,C4A22,NA,NA,NA,NA,NA,12
2023,C4A30,NA,NA,NA,NA,NA,12
2023,C4A31,NA,NA,NA,NA,NA,12
2023,C4A39,NA,NA,NA,NA,NA,12
2023,C4A4,NA,NA,NA,NA,NA,12
2023,C4A51,NA,NA,NA,NA,NA,12
2023,C4A52,NA,NA,NA,NA,NA,12
2023,C4A59,NA,NA,NA,NA,NA,12
2023,C4A60,NA,NA,NA,NA,NA,12
2023,C4A61,NA,NA,NA,NA,NA,12
2023,C4A62,NA,NA,NA,NA,NA,12
2023,C4A70,NA,NA,NA,NA,NA,12
2023,C4A71,NA,NA,NA,NA,NA,12
2023,C4A72,NA,NA,NA,NA,NA,12
2023,C4A8,NA,NA,NA,NA,NA,12
2023,C4A9,NA,NA,NA,NA,NA,12
2023,C50011,NA,NA,NA,49,female,11
2023,C50011,NA,NA,50,NA,female,12
2023,C50012,NA,NA,NA,49,female,11
2023,C50012,NA,NA,50,NA,female,12
2023,C50019,NA,NA,NA,49,female,11
2023,C50019,NA,NA,50,NA,female,12
2023,C50021,NA,NA,NA,49,male,11
2023,C50021,NA,NA,50,NA,male,12
2023,C50022,NA,NA,NA,49,male,11
2023,C50022,NA,NA,50,NA,male,12
2023,C50029,NA,NA,NA,49,male,11
2023,C50029,NA,NA,50,NA,male,12
2023,C50111,NA,NA,NA,49,female,11
2023,C50111,NA,NA,50,NA,female,12
2023,C50112,NA,NA,NA,49,female,11
2023,C50112,NA,NA,50,NA,female,12
2023,C50119,NA,NA,NA,49,female,11
2023,C50119,NA,NA,50,NA,female,12
2023,C50121,NA,NA,NA,49,male,11
2023,C50121,NA,NA,50,NA,male,12
2023,C50122,NA,NA,NA,49,male,11
2023,C50122,NA,NA,50,NA,male,12
2023,C50129,NA,NA,NA,49,male,11
2023,C50129,NA,NA,50,NA,male,12
2023,C50211,NA,NA,NA,49,female,11
2023,C50211,NA,NA,50,NA,female,12
2023,C50212,NA,NA,NA,49,female,11
2023,C50212,NA,NA,50,NA,female,12
2023,C50219,NA,NA,NA,49,female,11
2023,C50219,NA,NA,50,NA,female,12
2023,C50221,NA,NA,NA,49,male,11
2023,C50221,NA,NA,50,NA,male,12
2023,C50222,NA,NA,NA,49,male,11
2023,C50222,NA,NA,50,NA,male,12
2023,C50229,NA,NA,NA,49,male,11
2023,C50229,NA,NA,50,NA,male,12
2023,C50311,NA,NA,NA,49,female,11
2023,C50311,NA,NA,50,NA,female,12
2023,C50312,NA,NA,NA,49,female,11
2023,C50312,NA,NA,50,NA,female,12
2023,C50319,NA,NA,NA,49,female,11
2023,C50319,NA,NA,50,NA,female,12
2023,C50321,NA,NA,NA,49,male,11
2023,C50321,NA,NA,50,NA,male,12
2023,C50322,NA,NA,NA,49,male,11
2023,C50322,NA,NA,50,NA,male,12
2023,C50329,NA,NA,NA,49,male,11
2023,C50329,NA,NA,50,NA,male,12
2023,C50411,NA,NA,NA,49,female,11
2023,C50411,NA,NA,50,NA,female,12
2023,C50412,NA,NA,NA,49,female,11
2023,C50412,NA,NA,50,NA,female,12
2023,C50419,NA,NA,NA,49,female,11
2023,C50419,NA,NA,50,NA,female,12
2023,C50421,NA,NA,NA,49,male,11
2023,C50421,NA,NA,50,NA,male,12
2023,C50422,NA,NA,NA,49,male,11
2023,C50422,NA,NA,50,NA,male,12
2023,C50429,NA,NA,NA,49,male,11
2023,C50429,NA,NA,50,NA,male,12
2023,C50511,NA,NA,NA,49,female,11
2023,C50511,NA,NA,50,NA,female,12
2023,C50512,NA,NA,NA,49,female,11
2023,C50512,NA,NA,50,NA,female,12
2023,C50519,NA,NA,NA,49,female,11
2023,C50519,NA,NA,50,NA,female,12
2023,C50521,NA,NA,NA,49,male,11
2023,C50521,NA,NA,50,NA,male,12
2023,C50522,NA,NA,NA,49,male,11
2023,C50522,NA,NA,50,NA,male,12
2023,C50529,NA,NA,NA,49,male,11
2023,C50529,NA,NA,50,NA,male,12
2023,C50611,NA,NA,NA,49,female,11
2023,C50611,NA,NA,50,NA,female,12
2023,C50612,NA,NA,NA,49,female,11
2023,C50612,NA,NA,50,NA,female,12
2023,C50619,NA,NA,NA,49,female,11
2023,C50619,NA,NA,50,NA,female,12
2023,C50621,NA,NA,NA,49,male,11
2023,C50621,NA,NA,50,NA,male,12
2023,C50622,NA,NA,NA,49,male,11
2023,C50622,NA,NA,50,NA,male,12
2023,C50629,NA,NA,NA,49,male,11
2023,C50629,NA,NA,50,NA,male,12
2023,C50811,NA,NA,NA,49,female,11
2023,C50811,NA,NA,50,NA,female,12
2023,C50812,NA,NA,NA,49,female,11
2023,C50812,NA,NA,50,NA,female,12
2023,C50819,NA,NA,NA,49,female,11
2023,C50819,NA,NA,50,NA,female,12
2023,C50821,NA,NA,NA,49,male,11
2023,C50821,NA,NA,50,NA,male,12
2023,C50822,NA,NA,NA,49,male,11
2023,C50822,NA,NA,50,NA,male,12
2023,C50829,NA,NA,NA,49,male,11
2023,C50829,NA,NA,50,NA,male,12
2023,C50911,NA,NA,NA,49,female,11
2023,C50911,NA,NA,50,NA,female,12
2023,C50912,NA,NA,NA,49,female,11
2023,C50912,NA,NA,50,NA,female,12
2023,C50919,NA,NA,NA,49,female,11
2023,C50919,NA,NA,50,NA,female,12
2023,C50921,NA,NA,NA,49,male,11
2023,C50921,NA,NA,50,NA,male,12
2023,C50922,NA,NA,NA,49,male,11
2023,C50922,NA,NA,50,NA,male,12
2023,C50929,NA,NA,NA,49,male,11
2023,C50929,NA,NA,50,NA,male,12
2023,C510,NA,NA,NA,NA,female,12
2023,C511,NA,NA,NA,NA,female,12
2023,C512,NA,NA,NA,NA,female,12
2023,C518,NA,NA,NA,NA,female,12
2023,C519,NA,NA,NA,NA,female,12
2023,C52,NA,NA,NA,NA,female,12
2023,C530,NA,NA,NA,NA,female,12
2023,C531,NA,NA,NA,NA,female,12
2023,C538,NA,NA,NA,NA,female,12
2023,C539,NA,NA,NA,NA,female,12
2023,C540,NA,NA,NA,NA,female,12
2023,C541,NA,NA,NA,NA,female,12
2023,C542,NA,NA,NA,NA,female,12
2023,C543,NA,NA,NA,NA,female,12
2023,C548,NA,NA,NA,NA,female,12
2023,C549,NA,NA,NA,NA,female,12
2023,C55,NA,NA,NA,NA,female,12
2023,C561,NA,NA,NA,NA,female,11
2023,C562,NA,NA,NA,NA,female,11
2023,C563,NA,NA,NA,NA,female,11
2023,C569,NA,NA,NA,NA,female,11
2023,C5700,NA,NA,NA,NA,female,11
2023,C5701,NA,NA,NA,NA,female,11
2023,C5702,NA,NA,NA,NA,female,11
2023,C5710,NA,NA,NA,NA,female,11
2023,C5711,NA,NA,NA,NA,female,11
2023,C5712,NA,NA,NA,NA,female,11
2023,C5720,NA,NA,NA,NA,female,11
2023,C5721,NA,NA,NA,NA,female,11
2023,C5722,NA,NA,NA,NA,female,11
2023,C573,NA,NA,NA,NA,female,11
2023,C574,NA,NA,NA,NA,female,11
2023,C577,NA,NA,NA,NA,female,12
2023,C578,NA,NA,NA,NA,female,12
2023,C579,NA,NA,NA,NA,female,12
2023,C58,9,64,NA,NA,female,11
2023,C600,NA,NA,NA,NA,male,13
2023,C601,NA,NA,NA,NA,male,13
2023,C602,NA,NA,NA,NA,male,13
2023,C608,NA,NA,NA,NA,male,13
2023,C609,NA,NA,NA,NA,male,13
2023,C61,NA,NA,NA,NA,male,12
2023,C6200,NA,NA,NA,NA,male,13
2023,C6201,NA,NA,NA,NA,male,13
2023,C6202,NA,NA,NA,NA,male,13
2023,C6210,NA,NA,NA,NA,male,13
2023,C6211,NA,NA,NA,NA,male,13
2023,C6212,NA,NA,NA,NA,male,13
2023,C6290,NA,NA,NA,NA,male,13
2023,C6291,NA,NA,NA,NA,male,13
2023,C6292,NA,NA,NA,NA,male,13
2023,C6300,NA,NA,NA,NA,male,13
2023,C6301,NA,NA,NA,NA,male,13
2023,C6302,NA,NA,NA,NA,male,13
2023,C6310,NA,NA,NA,NA,male,13
2023,C6311,NA,NA,NA,NA,male,13
2023,C6312,NA,NA,NA,NA,male,13
2023,C632,NA,NA,NA,NA,male,13
2023,C637,NA,NA,NA,NA,male,13
2023,C638,NA,NA,NA,NA,male,13
2023,C639,NA,NA,NA,NA,male,13
2023,C641,NA,NA,NA,NA,NA,11
2023,C642,NA,NA,NA,NA,NA,11
2023,C649,NA,NA,NA,NA,NA,11
2023,C651,NA,NA,NA,NA,NA,11
2023,C652,NA,NA,NA,NA,NA,11
2023,C659,NA,NA,NA,NA,NA,11
2023,C661,NA,NA,NA,NA,NA,12
2023,C662,NA,NA,NA,NA,NA,12
2023,C669,NA,NA,NA,NA,NA,12
2023,C670,NA,NA,NA,NA,NA,12
2023,C671,NA,NA,NA,NA,NA,12
2023,C672,NA,NA,NA,NA,NA,12
2023,C673,NA,NA,NA,NA,NA,12
2023,C674,NA,NA,NA,NA,NA,12
2023,C675,NA,NA,NA,NA,NA,12
2023,C676,NA,NA,NA,NA,NA,12
2023,C677,NA,NA,NA,NA,NA,12
2023,C678,NA,NA,NA,NA,NA,12
2023,C679,NA,NA,NA,NA,NA,12
2023,C680,NA,NA,NA,NA,NA,12
2023,C681,NA,NA,NA,NA,NA,12
2023,C688,NA,NA,NA,NA,NA,12
2023,C689,NA,NA,NA,NA,NA,12
2023,C6900,NA,NA,NA,NA,NA,12
2023,C6901,NA,NA,NA,NA,NA,12
2023,C6902,NA,NA,NA,NA,NA,12
2023,C6910,NA,NA,NA,NA,NA,12
2023,C6911,NA,NA,NA,NA,NA,12
2023,C6912,NA,NA,NA,NA,NA,12
2023,C6920,NA,NA,NA,NA,NA,12
2023,C6921,NA,NA,NA,NA,NA,12
2023,C6922,NA,NA,NA,NA,NA,12
2023,C6930,NA,NA,NA,NA,NA,12
2023,C6931,NA,NA,NA,NA,NA,12
2023,C6932,NA,NA,NA,NA,NA,12
2023,C6940,NA,NA,NA,NA,NA,12
2023,C6941,NA,NA,NA,NA,NA,12
2023,C6942,NA,NA,NA,NA,NA,12
2023,C6950,NA,NA,NA,NA,NA,12
2023,C6951,NA,NA,NA,NA,NA,12
2023,C6952,NA,NA,NA,NA,NA,12
2023,C6960,NA,NA,NA,NA,NA,12
2023,C6961,NA,NA,NA,NA,NA,12
2023,C6962,NA,NA,NA,NA,NA,12
2023,C6980,NA,NA,NA,NA,NA,12
2023,C6981,NA,NA,NA,NA,NA,12
2023,C6982,NA,NA,NA,NA,NA,12
2023,C6990,NA,NA,NA,NA,NA,12
2023,C6991,NA,NA,NA,NA,NA,12
2023,C6992,NA,NA,NA,NA,NA,12
2023,C700,NA,NA,NA,NA,NA,9
2023,C701,NA,NA,NA,NA,NA,9
2023,C709,NA,NA,NA,NA,NA,9
2023,C710,NA,NA,NA,NA,NA,9
2023,C711,NA,NA,NA,NA,NA,9
2023,C712,NA,NA,NA,NA,NA,9
2023,C713,NA,NA,NA,NA,NA,9
2023,C714,NA,NA,NA,NA,NA,9
2023,C715,NA,NA,NA,NA,NA,9
2023,C716,NA,NA,NA,NA,NA,9
2023,C717,NA,NA,NA,NA,NA,9
2023,C718,NA,NA,NA,NA,NA,9
2023,C719,NA,NA,NA,NA,NA,9
2023,C720,NA,NA,NA,NA,NA,9
2023,C721,NA,NA,NA,NA,NA,9
2023,C7220,NA,NA,NA,NA,NA,9
2023,C7221,NA,NA,NA,NA,NA,9
2023,C7222,NA,NA,NA,NA,NA,9
2023,C7230,NA,NA,NA,NA,NA,9
2023,C7231,NA,NA,NA,NA,NA,9
2023,C7232,NA,NA,NA,NA,NA,9
2023,C7240,NA,NA,NA,NA,NA,9
2023,C7241,NA,NA,NA,NA,NA,9
2023,C7242,NA,NA,NA,NA,NA,9
2023,C7250,NA,NA,NA,NA,NA,9
2023,C7259,NA,NA,NA,NA,NA,9
2023,C729,NA,NA,NA,NA,NA,9
2023,C73,NA,NA,NA,NA,NA,13
2023,C7400,NA,NA,NA,17,NA,9
2023,C7400,NA,NA,18,NA,NA,10
2023,C7401,NA,NA,NA,17,NA,9
2023,C7401,NA,NA,18,NA,NA,10
2023,C7402,NA,NA,NA,17,NA,9
2023,C7402,NA,NA,18,NA,NA,10
2023,C7410,NA,NA,NA,17,NA,9
2023,C7410,NA,NA,18,NA,NA,10
2023,C7411,NA,NA,NA,17,NA,9
2023,C7411,NA,NA,18,NA,NA,10
2023,C7412,NA,NA,NA,17,NA,9
2023,C7412,NA,NA,18,NA,NA,10
2023,C7490,NA,NA,NA,17,NA,9
2023,C7490,NA,NA,18,NA,NA,10
2023,C7491,NA,NA,NA,17,NA,9
2023,C7491,NA,NA,18,NA,NA,10
2023,C7492,NA,NA,NA,17,NA,9
2023,C7492,NA,NA,18,NA,NA,10
2023,C750,NA,NA,NA,NA,NA,13
2023,C751,NA,NA,NA,NA,NA,9
2023,C752,NA,NA,NA,NA,NA,9
2023,C753,NA,NA,NA,NA,NA,9
2023,C754,NA,NA,NA,NA,NA,13
2023,C755,NA,NA,NA,NA,NA,13
2023,C758,NA,NA,NA,NA,NA,13
2023,C759,NA,NA,NA,NA,NA,13
2023,C760,NA,NA,NA,NA,NA,12
2023,C761,NA,NA,NA,NA,NA,12
2023,C762,NA,NA,NA,NA,NA,12
2023,C763,NA,NA,NA,NA,NA,12
2023,C7640,NA,NA,NA,NA,NA,12
2023,C7641,NA,NA,NA,NA,NA,12
2023,C7642,NA,NA,NA,NA,NA,12
2023,C7650,NA,NA,NA,NA,NA,12
2023,C7651,NA,NA,NA,NA,NA,12
2023,C7652,NA,NA,NA,NA,NA,12
2023,C768,NA,NA,NA,NA,NA,12
2023,C770,NA,NA,NA,NA,NA,8
2023,C771,NA,NA,NA,NA,NA,8
2023,C772,NA,NA,NA,NA,NA,8
2023,C773,NA,NA,NA,NA,NA,8
2023,C774,NA,NA,NA,NA,NA,8
2023,C775,NA,NA,NA,NA,NA,8
2023,C778,NA,NA,NA,NA,NA,8
2023,C779,NA,NA,NA,NA,NA,8
2023,C7800,NA,NA,NA,NA,NA,8
2023,C7801,NA,NA,NA,NA,NA,8
2023,C7802,NA,NA,NA,NA,NA,8
2023,C781,NA,NA,NA,NA,NA,8
2023,C782,NA,NA,NA,NA,NA,8
2023,C7830,NA,NA,NA,NA,NA,8
2023,C7839,NA,NA,NA,NA,NA,8
2023,C784,NA,NA,NA,NA,NA,8
2023,C785,NA,NA,NA,NA,NA,8
2023,C786,NA,NA,NA,NA,NA,8
2023,C787,NA,NA,NA,NA,NA,8
2023,C7880,NA,NA,NA,NA,NA,8
2023,C7889,NA,NA,NA,NA,NA,8
2023,C7900,NA,NA,NA,NA,NA,8
2023,C7901,NA,NA,NA,NA,NA,8
2023,C7902,NA,NA,NA,NA,NA,8
2023,C7910,NA,NA,NA,NA,NA,8
2023,C7911,NA,NA,NA,NA,NA,8
2023,C7919,NA,NA,NA,NA,NA,8
2023,C792,NA,NA,NA,NA,NA,8
2023,C7931,NA,NA,NA,NA,NA,8
2023,C7932,NA,NA,NA,NA,NA,8
